fact_id,date_key,airport_key,region_key,country_key,passenger_key,flight_status_key,flight_record_count,delayed_flag,cancelled_flag,ontime_flag
10879,19,4630,1,1,10879,3,1,0,1,0
10880,161,561,7,4,10880,1,1,0,0,1
10881,31,5003,32,10,10881,1,1,0,0,1
10882,101,5275,1530,121,10882,3,1,0,1,0
10883,266,1262,19,1,10883,1,1,0,0,1
10884,343,1572,5,1,10884,1,1,0,0,1
10885,241,6272,104,1,10885,3,1,0,1,0
10886,303,4450,19,1,10886,2,1,1,0,0
10887,69,2550,380,21,10887,1,1,0,0,1
10888,313,541,38,26,10888,3,1,0,1,0
10889,360,1146,566,159,10889,2,1,1,0,0
10890,218,6212,1055,68,10890,1,1,0,0,1
10891,65,5254,75,1,10891,1,1,0,0,1
10892,331,3490,1201,149,10892,1,1,0,0,1
10893,198,4223,164,9,10893,3,1,0,1,0
10894,174,842,451,118,10894,2,1,1,0,0
10895,336,5508,52,23,10895,1,1,0,0,1
10896,272,6273,1696,30,10896,1,1,0,0,1
10897,77,3730,606,25,10897,1,1,0,0,1
10898,234,2842,148,32,10898,1,1,0,0,1
10899,147,1056,499,66,10899,3,1,0,1,0
10900,32,6274,889,6,10900,3,1,0,1,0
10901,281,3322,248,65,10901,2,1,1,0,0
10902,198,6151,297,1,10902,2,1,1,0,0
10903,326,4244,232,13,10903,2,1,1,0,0
10904,251,30,26,19,10904,2,1,1,0,0
10905,202,6275,5,1,10905,1,1,0,0,1
10906,186,1905,490,147,10906,3,1,0,1,0
10907,10,6276,197,1,10907,2,1,1,0,0
10908,19,2293,46,1,10908,3,1,0,1,0
10909,107,1483,13,10,10909,1,1,0,0,1
10910,240,6277,298,1,10910,2,1,1,0,0
10911,12,6278,612,25,10911,2,1,1,0,0
10912,221,5380,111,40,10912,2,1,1,0,0
10913,258,6279,1697,138,10913,3,1,0,1,0
10914,306,2162,883,185,10914,1,1,0,0,1
10915,150,6280,1698,32,10915,2,1,1,0,0
10916,292,6281,618,68,10916,3,1,0,1,0
10917,166,1840,101,1,10917,2,1,1,0,0
10918,231,952,501,91,10918,3,1,0,1,0
10919,128,1919,814,76,10919,3,1,0,1,0
10920,189,4166,1337,26,10920,1,1,0,0,1
10921,197,6282,277,13,10921,1,1,0,0,1
10922,32,1934,262,15,10922,2,1,1,0,0
10923,289,250,13,10,10923,3,1,0,1,0
10924,319,6283,65,37,10924,1,1,0,0,1
10925,337,5905,1,1,10925,1,1,0,0,1
10926,1,3869,1272,170,10926,1,1,0,0,1
10927,136,3813,71,1,10927,2,1,1,0,0
10928,200,6284,866,13,10928,1,1,0,0,1
10929,227,395,249,24,10929,1,1,0,0,1
10930,330,3998,35,1,10930,1,1,0,0,1
10931,296,2055,205,87,10931,2,1,1,0,0
10932,221,5462,93,42,10932,3,1,0,1,0
10933,224,2200,102,10,10933,2,1,1,0,0
10934,179,3877,22,1,10934,2,1,1,0,0
10935,179,6285,94,4,10935,1,1,0,0,1
10936,346,6286,1699,128,10936,3,1,0,1,0
10937,48,5409,357,1,10937,1,1,0,0,1
10938,150,6287,1522,58,10938,2,1,1,0,0
10939,21,5462,93,42,10939,1,1,0,0,1
10940,301,6288,547,65,10940,3,1,0,1,0
10941,226,4317,1253,35,10941,1,1,0,0,1
10942,268,6265,1,1,10942,3,1,0,1,0
10943,50,3312,251,26,10943,2,1,1,0,0
10944,185,6289,243,1,10944,1,1,0,0,1
10945,143,1260,52,23,10945,3,1,0,1,0
10946,333,916,482,107,10946,1,1,0,0,1
10947,254,6290,1700,111,10947,1,1,0,0,1
10948,83,6291,175,13,10948,2,1,1,0,0
10949,171,6292,13,10,10949,1,1,0,0,1
10950,218,4177,342,109,10950,2,1,1,0,0
10951,75,5919,58,25,10951,3,1,0,1,0
10952,327,1051,0,136,10952,2,1,1,0,0
10953,255,6293,1325,67,10953,1,1,0,0,1
10954,236,1621,723,15,10954,1,1,0,0,1
10955,289,3190,1087,55,10955,1,1,0,0,1
10956,73,3243,327,109,10956,2,1,1,0,0
10957,70,4871,79,1,10957,1,1,0,0,1
10958,116,2998,5,1,10958,2,1,1,0,0
10959,322,3663,455,138,10959,3,1,0,1,0
10960,303,1080,0,1,10960,1,1,0,0,1
10961,127,1149,90,5,10961,2,1,1,0,0
10962,300,3333,1,1,10962,3,1,0,1,0
10963,112,6294,124,1,10963,3,1,0,1,0
10964,75,4864,361,120,10964,1,1,0,0,1
10965,337,4464,1386,138,10965,1,1,0,0,1
10966,331,2695,138,2,10966,2,1,1,0,0
10967,207,6113,146,1,10967,3,1,0,1,0
10968,300,4026,1,1,10968,1,1,0,0,1
10969,122,6295,113,10,10969,3,1,0,1,0
10970,248,5902,731,13,10970,3,1,0,1,0
10971,307,3637,298,1,10971,3,1,0,1,0
10972,3,538,319,111,10972,2,1,1,0,0
10973,5,2141,43,1,10973,1,1,0,0,1
10974,149,3520,1,1,10974,1,1,0,0,1
10975,44,6296,1701,96,10975,1,1,0,0,1
10976,176,3701,124,1,10976,1,1,0,0,1
10977,239,6297,564,47,10977,1,1,0,0,1
10978,259,2913,567,33,10978,3,1,0,1,0
10979,23,650,0,2,10979,2,1,1,0,0
10980,18,2073,254,1,10980,2,1,1,0,0
10981,102,6298,102,10,10981,2,1,1,0,0
10982,216,1932,820,38,10982,1,1,0,0,1
10983,1,1032,1,1,10983,1,1,0,0,1
10984,90,6299,157,72,10984,1,1,0,0,1
10985,153,1970,344,65,10985,3,1,0,1,0
10986,320,5434,326,113,10986,3,1,0,1,0
10987,154,2878,75,1,10987,3,1,0,1,0
10988,277,1477,79,1,10988,1,1,0,0,1
10989,339,27,24,17,10989,3,1,0,1,0
10990,93,3186,1140,60,10990,3,1,0,1,0
10991,329,721,77,23,10991,2,1,1,0,0
10992,155,2053,859,27,10992,2,1,1,0,0
10993,207,2977,44,10,10993,1,1,0,0,1
10994,7,3723,1246,194,10994,2,1,1,0,0
10995,310,1282,244,4,10995,1,1,0,0,1
10996,324,6300,1702,107,10996,3,1,0,1,0
10997,288,6301,256,13,10997,2,1,1,0,0
10998,48,4132,0,68,10998,2,1,1,0,0
10999,290,4226,1345,118,10999,1,1,0,0,1
11000,344,6302,44,10,11000,1,1,0,0,1
11001,106,4594,65,37,11001,3,1,0,1,0
11002,219,135,44,10,11002,3,1,0,1,0
11003,314,6303,65,37,11003,3,1,0,1,0
11004,52,5040,1491,80,11004,2,1,1,0,0
11005,263,1733,40,23,11005,3,1,0,1,0
11006,170,4605,285,1,11006,2,1,1,0,0
11007,54,5965,387,25,11007,1,1,0,0,1
11008,95,5670,197,1,11008,3,1,0,1,0
11009,278,1584,116,1,11009,2,1,1,0,0
11010,279,3081,6,4,11010,1,1,0,0,1
11011,79,5468,1371,56,11011,3,1,0,1,0
11012,357,6304,162,1,11012,1,1,0,0,1
11013,122,4739,1440,104,11013,3,1,0,1,0
11014,252,2122,776,26,11014,2,1,1,0,0
11015,345,5286,1533,97,11015,2,1,1,0,0
11016,77,5518,138,2,11016,3,1,0,1,0
11017,229,3319,6,4,11017,2,1,1,0,0
11018,186,2195,141,1,11018,2,1,1,0,0
11019,103,1941,196,26,11019,2,1,1,0,0
11020,238,6305,19,1,11020,1,1,0,0,1
11021,59,3974,104,1,11021,2,1,1,0,0
11022,48,371,235,13,11022,3,1,0,1,0
11023,168,4745,22,1,11023,2,1,1,0,0
11024,239,5409,357,1,11024,3,1,0,1,0
11025,88,6305,19,1,11025,3,1,0,1,0
11026,203,1979,116,1,11026,1,1,0,0,1
11027,176,5600,53,13,11027,3,1,0,1,0
11028,338,6306,157,72,11028,3,1,0,1,0
11029,266,3785,39,1,11029,1,1,0,0,1
11030,245,6307,142,65,11030,3,1,0,1,0
11031,218,1192,1,1,11031,1,1,0,0,1
11032,319,6308,452,25,11032,3,1,0,1,0
11033,334,3776,641,31,11033,2,1,1,0,0
11034,162,2620,39,1,11034,1,1,0,0,1
11035,211,5085,162,1,11035,1,1,0,0,1
11036,231,1514,0,25,11036,1,1,0,0,1
11037,166,719,65,37,11037,3,1,0,1,0
11038,22,6098,521,65,11038,2,1,1,0,0
11039,343,6309,37,1,11039,2,1,1,0,0
11040,38,3814,0,26,11040,2,1,1,0,0
11041,268,1945,102,10,11041,1,1,0,0,1
11042,312,6310,59,33,11042,3,1,0,1,0
11043,52,5658,1592,26,11043,3,1,0,1,0
11044,290,6311,1703,224,11044,3,1,0,1,0
11045,96,6312,1109,201,11045,2,1,1,0,0
11046,28,73,0,4,11046,1,1,0,0,1
11047,325,1388,422,6,11047,1,1,0,0,1
11048,335,5896,643,3,11048,2,1,1,0,0
11049,65,3614,547,65,11049,3,1,0,1,0
11050,238,806,357,1,11050,3,1,0,1,0
11051,323,2757,1037,181,11051,1,1,0,0,1
11052,50,6313,81,1,11052,2,1,1,0,0
11053,211,6314,458,73,11053,2,1,1,0,0
11054,194,6315,51,1,11054,1,1,0,0,1
11055,220,6316,748,26,11055,2,1,1,0,0
11056,153,6317,645,32,11056,2,1,1,0,0
11057,173,3404,1185,170,11057,1,1,0,0,1
11058,95,266,1,1,11058,2,1,1,0,0
11059,258,1035,529,25,11059,3,1,0,1,0
11060,285,1972,89,2,11060,2,1,1,0,0
11061,91,1519,2,2,11061,3,1,0,1,0
11062,266,5449,138,2,11062,3,1,0,1,0
11063,173,1569,411,76,11063,2,1,1,0,0
11064,81,3724,0,1,11064,3,1,0,1,0
11065,144,6318,1130,1,11065,1,1,0,0,1
11066,172,6319,370,4,11066,3,1,0,1,0
11067,253,4254,5,1,11067,2,1,1,0,0
11068,276,1188,281,4,11068,3,1,0,1,0
11069,360,595,34,10,11069,2,1,1,0,0
11070,23,6320,231,15,11070,2,1,1,0,0
11071,330,6321,37,1,11071,3,1,0,1,0
11072,39,5757,257,8,11072,3,1,0,1,0
11073,171,6322,1624,156,11073,1,1,0,0,1
11074,109,6291,175,13,11074,2,1,1,0,0
11075,113,1060,102,10,11075,3,1,0,1,0
11076,316,5702,28,2,11076,3,1,0,1,0
11077,229,5073,826,76,11077,3,1,0,1,0
11078,257,2629,1007,188,11078,3,1,0,1,0
11079,44,290,192,1,11079,1,1,0,0,1
11080,119,3234,123,4,11080,3,1,0,1,0
11081,249,4959,1292,193,11081,2,1,1,0,0
11082,69,6323,671,94,11082,3,1,0,1,0
11083,174,19,17,2,11083,2,1,1,0,0
11084,69,5094,1503,26,11084,1,1,0,0,1
11085,283,5348,79,1,11085,2,1,1,0,0
11086,170,949,148,32,11086,2,1,1,0,0
11087,82,56,46,1,11087,1,1,0,0,1
11088,61,6324,1704,70,11088,2,1,1,0,0
11089,242,5078,99,49,11089,3,1,0,1,0
11090,46,73,0,4,11090,1,1,0,0,1
11091,303,3727,104,1,11091,1,1,0,0,1
11092,142,6325,0,1,11092,3,1,0,1,0
11093,157,6326,215,14,11093,3,1,0,1,0
11094,104,6327,102,10,11094,2,1,1,0,0
11095,241,5172,104,1,11095,2,1,1,0,0
11096,319,967,197,1,11096,2,1,1,0,0
11097,186,6328,192,1,11097,2,1,1,0,0
11098,135,2155,22,1,11098,2,1,1,0,0
11099,129,5609,152,13,11099,1,1,0,0,1
11100,156,265,177,32,11100,3,1,0,1,0
11101,234,3976,51,1,11101,1,1,0,0,1
11102,29,426,262,15,11102,2,1,1,0,0
11103,355,337,221,32,11103,3,1,0,1,0
11104,182,2981,1096,4,11104,3,1,0,1,0
11105,103,119,31,23,11105,3,1,0,1,0
11106,342,6329,154,70,11106,1,1,0,0,1
11107,96,3321,0,10,11107,1,1,0,0,1
11108,164,5125,736,89,11108,2,1,1,0,0
11109,48,2527,983,25,11109,3,1,0,1,0
11110,63,3053,1,1,11110,2,1,1,0,0
11111,161,814,438,18,11111,2,1,1,0,0
11112,38,4073,640,94,11112,3,1,0,1,0
11113,20,5823,118,11,11113,1,1,0,0,1
11114,180,4876,272,1,11114,1,1,0,0,1
11115,77,229,159,23,11115,1,1,0,0,1
11116,345,5069,0,2,11116,3,1,0,1,0
11117,273,5322,160,2,11117,2,1,1,0,0
11118,300,1054,43,1,11118,2,1,1,0,0
11119,91,6246,1693,116,11119,2,1,1,0,0
11120,98,6330,0,26,11120,2,1,1,0,0
11121,63,477,75,1,11121,1,1,0,0,1
11122,352,6331,158,52,11122,2,1,1,0,0
11123,67,1570,708,59,11123,2,1,1,0,0
11124,12,6332,4,2,11124,3,1,0,1,0
11125,316,1197,584,160,11125,3,1,0,1,0
11126,218,6333,464,25,11126,1,1,0,0,1
11127,263,5625,1590,39,11127,2,1,1,0,0
11128,229,3042,337,117,11128,1,1,0,0,1
11129,329,4233,771,141,11129,3,1,0,1,0
11130,116,6334,343,1,11130,3,1,0,1,0
11131,159,6335,1705,199,11131,1,1,0,0,1
11132,286,4774,1447,133,11132,1,1,0,0,1
11133,271,6336,1706,119,11133,3,1,0,1,0
11134,197,6337,1707,30,11134,1,1,0,0,1
11135,279,5862,1620,88,11135,2,1,1,0,0
11136,43,778,104,1,11136,2,1,1,0,0
11137,325,6283,65,37,11137,1,1,0,0,1
11138,252,1133,1,1,11138,3,1,0,1,0
11139,91,1465,672,170,11139,2,1,1,0,0
11140,124,3670,58,25,11140,3,1,0,1,0
11141,160,6338,43,1,11141,1,1,0,0,1
11142,127,308,102,10,11142,2,1,1,0,0
11143,241,6339,192,1,11143,3,1,0,1,0
11144,74,4585,42,27,11144,2,1,1,0,0
11145,11,5286,1533,97,11145,1,1,0,0,1
11146,115,5547,226,2,11146,3,1,0,1,0
11147,95,6340,772,107,11147,3,1,0,1,0
11148,162,6341,50,1,11148,2,1,1,0,0
11149,79,2453,37,1,11149,1,1,0,0,1
11150,76,4281,234,94,11150,1,1,0,0,1
11151,99,3525,585,14,11151,3,1,0,1,0
11152,86,5052,104,1,11152,1,1,0,0,1
11153,270,6342,0,110,11153,2,1,1,0,0
11154,204,6343,1252,45,11154,2,1,1,0,0
11155,353,6344,0,225,11155,1,1,0,0,1
11156,206,6345,337,117,11156,3,1,0,1,0
11157,344,1655,733,81,11157,2,1,1,0,0
11158,113,2463,44,10,11158,3,1,0,1,0
11159,228,703,343,1,11159,3,1,0,1,0
11160,286,6346,104,1,11160,1,1,0,0,1
11161,347,6347,1193,138,11161,2,1,1,0,0
11162,298,4197,75,1,11162,3,1,0,1,0
11163,108,42,35,1,11163,2,1,1,0,0
11164,361,3743,1250,138,11164,2,1,1,0,0
11165,190,1632,160,2,11165,3,1,0,1,0
11166,281,2017,1,1,11166,3,1,0,1,0
11167,179,3279,5,1,11167,2,1,1,0,0
11168,59,6348,32,10,11168,2,1,1,0,0
11169,205,6349,5,1,11169,1,1,0,0,1
11170,96,2609,870,82,11170,2,1,1,0,0
11171,137,2172,0,65,11171,1,1,0,0,1
11172,52,6350,1260,205,11172,1,1,0,0,1
11173,283,1791,43,1,11173,2,1,1,0,0
11174,266,5443,733,81,11174,1,1,0,0,1
11175,282,6351,0,4,11175,3,1,0,1,0
11176,7,1232,98,23,11176,1,1,0,0,1
11177,274,4719,1438,158,11177,2,1,1,0,0
11178,112,897,473,144,11178,3,1,0,1,0
11179,16,1646,730,60,11179,3,1,0,1,0
11180,205,6352,271,1,11180,1,1,0,0,1
11181,270,5672,236,5,11181,3,1,0,1,0
11182,16,6353,44,10,11182,2,1,1,0,0
11183,342,4199,504,69,11183,3,1,0,1,0
11184,251,4616,309,52,11184,1,1,0,0,1
11185,234,2137,82,45,11185,1,1,0,0,1
11186,45,1733,40,23,11186,3,1,0,1,0
11187,198,4906,314,9,11187,2,1,1,0,0
11188,262,6354,1708,101,11188,3,1,0,1,0
11189,13,2524,439,1,11189,1,1,0,0,1
11190,147,5896,643,3,11190,2,1,1,0,0
11191,113,990,19,1,11191,2,1,1,0,0
11192,69,1769,0,72,11192,2,1,1,0,0
11193,75,6355,44,10,11193,1,1,0,0,1
11194,279,103,80,44,11194,3,1,0,1,0
11195,144,1889,0,1,11195,1,1,0,0,1
11196,108,6356,1709,149,11196,1,1,0,0,1
11197,11,963,506,45,11197,2,1,1,0,0
11198,345,6357,89,2,11198,3,1,0,1,0
11199,103,6358,195,1,11199,3,1,0,1,0
11200,51,841,450,52,11200,1,1,0,0,1
11201,231,4258,88,23,11201,2,1,1,0,0
11202,116,2242,208,4,11202,3,1,0,1,0
11203,363,2331,927,167,11203,2,1,1,0,0
11204,324,4538,1400,173,11204,1,1,0,0,1
11205,74,4817,118,11,11205,3,1,0,1,0
11206,219,583,343,1,11206,2,1,1,0,0
11207,169,4519,254,1,11207,2,1,1,0,0
11208,156,1917,410,131,11208,1,1,0,0,1
11209,35,73,0,4,11209,3,1,0,1,0
11210,92,6359,138,2,11210,3,1,0,1,0
11211,330,3638,270,23,11211,3,1,0,1,0
11212,153,6360,44,10,11212,3,1,0,1,0
11213,348,6361,102,10,11213,1,1,0,0,1
11214,37,1334,94,4,11214,2,1,1,0,0
11215,304,2122,776,26,11215,1,1,0,0,1
11216,70,353,226,2,11216,2,1,1,0,0
11217,177,5922,4,2,11217,1,1,0,0,1
11218,186,6362,285,1,11218,2,1,1,0,0
11219,56,21,19,1,11219,1,1,0,0,1
11220,269,6363,298,1,11220,3,1,0,1,0
11221,309,6364,558,75,11221,2,1,1,0,0
11222,239,6365,53,13,11222,3,1,0,1,0
11223,30,5794,1610,52,11223,3,1,0,1,0
11224,86,2224,28,2,11224,1,1,0,0,1
11225,274,6366,4,2,11225,3,1,0,1,0
11226,45,6367,1710,223,11226,3,1,0,1,0
11227,151,6368,0,134,11227,3,1,0,1,0
11228,271,6369,138,2,11228,1,1,0,0,1
11229,8,5648,102,10,11229,2,1,1,0,0
11230,339,4328,44,10,11230,1,1,0,0,1
11231,253,1484,677,60,11231,3,1,0,1,0
11232,133,5328,143,66,11232,2,1,1,0,0
11233,110,671,376,15,11233,3,1,0,1,0
11234,325,4124,434,68,11234,1,1,0,0,1
11235,80,6370,1352,45,11235,3,1,0,1,0
11236,183,5453,58,25,11236,2,1,1,0,0
11237,137,2457,305,107,11237,3,1,0,1,0
11238,135,5580,1582,104,11238,3,1,0,1,0
11239,11,5976,1,1,11239,1,1,0,0,1
11240,192,2709,1025,39,11240,2,1,1,0,0
11241,1,3863,0,1,11241,3,1,0,1,0
11242,15,2809,51,1,11242,2,1,1,0,0
11243,199,3536,19,1,11243,1,1,0,0,1
11244,61,1732,752,107,11244,2,1,1,0,0
11245,49,2318,102,10,11245,1,1,0,0,1
11246,344,6264,62,35,11246,1,1,0,0,1
11247,298,5179,1516,26,11247,1,1,0,0,1
11248,21,6371,2,2,11248,1,1,0,0,1
11249,27,6372,1711,190,11249,1,1,0,0,1
11250,144,2545,989,23,11250,2,1,1,0,0
11251,78,4416,155,23,11251,1,1,0,0,1
11252,8,6373,1712,108,11252,2,1,1,0,0
11253,220,6135,108,4,11253,3,1,0,1,0
11254,266,1388,422,6,11254,2,1,1,0,0
11255,180,2121,1,1,11255,3,1,0,1,0
11256,104,1846,796,79,11256,3,1,0,1,0
11257,171,4034,1309,24,11257,1,1,0,0,1
11258,270,445,270,23,11258,2,1,1,0,0
11259,187,2640,357,1,11259,2,1,1,0,0
11260,210,2935,254,1,11260,1,1,0,0,1
11261,112,6374,901,80,11261,2,1,1,0,0
11262,356,6375,1713,23,11262,2,1,1,0,0
11263,194,3095,353,5,11263,2,1,1,0,0
11264,220,6376,44,10,11264,1,1,0,0,1
11265,329,6377,174,73,11265,1,1,0,0,1
11266,263,6378,14,1,11266,2,1,1,0,0
11267,243,6379,642,3,11267,2,1,1,0,0
11268,285,1793,13,10,11268,2,1,1,0,0
11269,5,6380,308,1,11269,3,1,0,1,0
11270,6,6381,0,4,11270,2,1,1,0,0
11271,294,208,149,48,11271,2,1,1,0,0
11272,132,4950,124,1,11272,2,1,1,0,0
11273,148,6382,576,2,11273,1,1,0,0,1
11274,287,4109,1323,17,11274,3,1,0,1,0
11275,308,6383,1714,108,11275,2,1,1,0,0
11276,319,854,455,138,11276,1,1,0,0,1
11277,227,2515,767,45,11277,1,1,0,0,1
11278,90,5422,102,10,11278,2,1,1,0,0
11279,183,5357,28,2,11279,1,1,0,0,1
11280,189,1137,565,87,11280,2,1,1,0,0
11281,239,721,77,23,11281,2,1,1,0,0
11282,235,573,334,96,11282,1,1,0,0,1
11283,189,1489,19,1,11283,1,1,0,0,1
11284,19,883,22,1,11284,3,1,0,1,0
11285,10,5362,452,25,11285,3,1,0,1,0
11286,135,4121,6,4,11286,2,1,1,0,0
11287,94,6384,59,33,11287,3,1,0,1,0
11288,247,4605,285,1,11288,3,1,0,1,0
11289,205,6385,28,2,11289,1,1,0,0,1
11290,133,2336,4,2,11290,1,1,0,0,1
11291,234,6386,16,13,11291,2,1,1,0,0
11292,260,6387,0,1,11292,3,1,0,1,0
11293,347,6388,806,25,11293,2,1,1,0,0
11294,253,53,43,1,11294,2,1,1,0,0
11295,100,5543,1575,18,11295,1,1,0,0,1
11296,256,1490,678,19,11296,2,1,1,0,0
11297,209,2913,567,33,11297,1,1,0,0,1
11298,287,6389,77,23,11298,3,1,0,1,0
11299,27,3891,337,117,11299,1,1,0,0,1
11300,101,3397,856,67,11300,3,1,0,1,0
11301,123,1438,661,12,11301,1,1,0,0,1
11302,206,5700,37,1,11302,3,1,0,1,0
11303,80,2015,160,2,11303,3,1,0,1,0
11304,207,6390,1149,169,11304,2,1,1,0,0
11305,64,6220,878,70,11305,3,1,0,1,0
11306,188,554,22,1,11306,2,1,1,0,0
11307,129,2908,1036,134,11307,3,1,0,1,0
11308,170,3723,1246,194,11308,1,1,0,0,1
11309,354,3689,46,1,11309,1,1,0,0,1
11310,65,1205,590,98,11310,3,1,0,1,0
11311,185,4664,1044,131,11311,3,1,0,1,0
11312,216,5477,114,1,11312,2,1,1,0,0
11313,223,5915,935,32,11313,2,1,1,0,0
11314,363,1051,0,136,11314,3,1,0,1,0
11315,122,498,190,42,11315,1,1,0,0,1
11316,232,6391,1076,144,11316,2,1,1,0,0
11317,191,2119,795,7,11317,3,1,0,1,0
11318,262,6392,32,10,11318,3,1,0,1,0
11319,337,6359,138,2,11319,1,1,0,0,1
11320,183,6393,1715,46,11320,2,1,1,0,0
11321,186,4925,44,10,11321,3,1,0,1,0
11322,355,4782,1448,24,11322,2,1,1,0,0
11323,304,6394,138,2,11323,2,1,1,0,0
11324,358,6395,79,1,11324,2,1,1,0,0
11325,243,2040,7,4,11325,1,1,0,0,1
11326,310,4100,1068,15,11326,2,1,1,0,0
11327,230,2339,370,4,11327,1,1,0,0,1
11328,361,998,44,10,11328,2,1,1,0,0
11329,240,746,405,15,11329,2,1,1,0,0
11330,126,87,28,2,11330,1,1,0,0,1
11331,97,372,236,5,11331,2,1,1,0,0
11332,120,3559,845,4,11332,3,1,0,1,0
11333,349,3588,398,9,11333,2,1,1,0,0
11334,5,3595,91,13,11334,1,1,0,0,1
11335,77,6396,750,60,11335,1,1,0,0,1
11336,225,266,1,1,11336,3,1,0,1,0
11337,232,2787,1005,4,11337,2,1,1,0,0
11338,339,1617,722,65,11338,2,1,1,0,0
11339,230,6397,46,1,11339,3,1,0,1,0
11340,274,6398,106,7,11340,1,1,0,0,1
11341,326,6289,243,1,11341,2,1,1,0,0
11342,202,6399,234,94,11342,3,1,0,1,0
11343,354,2529,984,65,11343,2,1,1,0,0
11344,296,5435,878,70,11344,2,1,1,0,0
11345,175,6400,97,26,11345,1,1,0,0,1
11346,262,2207,38,26,11346,3,1,0,1,0
11347,160,1813,0,114,11347,3,1,0,1,0
11348,159,6401,935,32,11348,3,1,0,1,0
11349,318,6402,200,85,11349,2,1,1,0,0
11350,128,332,5,1,11350,3,1,0,1,0
11351,340,6403,277,13,11351,2,1,1,0,0
11352,223,1165,573,39,11352,1,1,0,0,1
11353,73,6226,1052,94,11353,3,1,0,1,0
11354,22,4333,4,2,11354,3,1,0,1,0
11355,213,6404,353,5,11355,1,1,0,0,1
11356,18,6405,1716,118,11356,3,1,0,1,0
11357,302,3612,372,23,11357,3,1,0,1,0
11358,236,2310,0,21,11358,1,1,0,0,1
11359,156,6406,0,215,11359,3,1,0,1,0
11360,317,3619,104,1,11360,3,1,0,1,0
11361,170,6407,280,104,11361,1,1,0,0,1
11362,287,3914,13,10,11362,2,1,1,0,0
11363,240,6408,309,52,11363,1,1,0,0,1
11364,76,6409,46,1,11364,2,1,1,0,0
11365,50,2416,138,2,11365,1,1,0,0,1
11366,308,6410,700,4,11366,2,1,1,0,0
11367,259,6411,1717,111,11367,3,1,0,1,0
11368,231,2198,53,13,11368,3,1,0,1,0
11369,9,684,383,126,11369,1,1,0,0,1
11370,199,6412,13,10,11370,3,1,0,1,0
11371,209,3362,51,1,11371,2,1,1,0,0
11372,215,1751,1,1,11372,2,1,1,0,0
11373,288,3483,37,1,11373,2,1,1,0,0
11374,310,6413,343,1,11374,3,1,0,1,0
11375,297,964,44,10,11375,1,1,0,0,1
11376,244,5500,43,1,11376,1,1,0,0,1
11377,99,73,0,4,11377,2,1,1,0,0
11378,139,4507,921,52,11378,1,1,0,0,1
11379,28,6414,955,193,11379,2,1,1,0,0
11380,304,5968,357,1,11380,2,1,1,0,0
11381,293,649,370,4,11381,3,1,0,1,0
11382,200,6415,798,94,11382,1,1,0,0,1
11383,49,3166,1133,81,11383,3,1,0,1,0
11384,232,4949,146,1,11384,1,1,0,0,1
11385,194,6416,1,1,11385,3,1,0,1,0
11386,119,3589,14,1,11386,2,1,1,0,0
11387,276,202,145,67,11387,1,1,0,0,1
11388,16,2277,916,94,11388,1,1,0,0,1
11389,233,6417,257,8,11389,2,1,1,0,0
11390,243,6418,1596,13,11390,1,1,0,0,1
11391,232,5620,1589,81,11391,1,1,0,0,1
11392,74,6419,28,2,11392,2,1,1,0,0
11393,197,1122,558,75,11393,3,1,0,1,0
11394,219,6420,51,1,11394,2,1,1,0,0
11395,5,3810,950,192,11395,2,1,1,0,0
11396,73,4317,1253,35,11396,2,1,1,0,0
11397,135,2136,28,2,11397,3,1,0,1,0
11398,45,1640,74,42,11398,1,1,0,0,1
11399,81,6308,452,25,11399,2,1,1,0,0
11400,298,4177,342,109,11400,1,1,0,0,1
11401,181,6167,1,1,11401,2,1,1,0,0
11402,247,2801,0,69,11402,3,1,0,1,0
11403,113,1026,525,145,11403,2,1,1,0,0
11404,266,6056,215,14,11404,1,1,0,0,1
11405,360,3505,44,10,11405,1,1,0,0,1
11406,289,6421,1489,72,11406,1,1,0,0,1
11407,249,1365,645,32,11407,3,1,0,1,0
11408,144,807,434,68,11408,2,1,1,0,0
11409,200,6422,1065,57,11409,1,1,0,0,1
11410,212,1100,554,60,11410,3,1,0,1,0
11411,172,965,353,5,11411,3,1,0,1,0
11412,204,2217,898,30,11412,3,1,0,1,0
11413,122,6423,44,10,11413,3,1,0,1,0
11414,43,6424,65,37,11414,3,1,0,1,0
11415,313,2648,1012,149,11415,3,1,0,1,0
11416,346,5662,300,21,11416,1,1,0,0,1
11417,351,6425,380,21,11417,3,1,0,1,0
11418,75,40,33,24,11418,3,1,0,1,0
11419,300,6426,116,1,11419,3,1,0,1,0
11420,82,3791,13,10,11420,1,1,0,0,1
11421,138,2478,254,1,11421,3,1,0,1,0
11422,182,6038,162,1,11422,3,1,0,1,0
11423,345,476,287,65,11423,2,1,1,0,0
11424,102,6427,46,1,11424,2,1,1,0,0
11425,363,2979,138,2,11425,2,1,1,0,0
11426,261,6428,568,13,11426,3,1,0,1,0
11427,325,5518,138,2,11427,3,1,0,1,0
11428,130,6429,104,1,11428,1,1,0,0,1
11429,355,6253,1146,72,11429,2,1,1,0,0
11430,228,851,310,1,11430,3,1,0,1,0
11431,17,6430,115,23,11431,2,1,1,0,0
11432,241,4994,0,65,11432,1,1,0,0,1
11433,107,6431,5,1,11433,1,1,0,0,1
11434,126,5394,807,25,11434,3,1,0,1,0
